Settlement Number,Booth Number,Settlement Name,Address Name,Search,Latitude,Longitude
3000,24.0,ירושלים,"מגן האלף,3","מגן האלף,3, ירושלים",31.794867860480267,35.22301557812251
3000,25.0,ירושלים,"מגן האלף,1","מגן האלף,1, ירושלים",31.794867860480267,35.22301557812251
3000,26.0,ירושלים,"נטר,40","נטר,40, ירושלים",31.795050013714956,35.22476000488956
3000,27.0,ירושלים,"אהלי יוסף,15","אהלי יוסף,15, ירושלים",31.795981108610476,35.217141651694014
3000,28.0,ירושלים,"אהלי יוסף,15","אהלי יוסף,15, ירושלים",31.795981108610476,35.217141651694014
3000,29.0,ירושלים,"מגן האלף,1","מגן האלף,1, ירושלים",31.794867860480267,35.22301557812251
3000,30.1,ירושלים,"ירמיהו,5","ירמיהו,5, ירושלים",31.791969999574107,35.21205002219045
3000,30.2,ירושלים,"ירמיהו,5","ירמיהו,5, ירושלים",31.791969999574107,35.21205002219045
3000,30.3,ירושלים,"ירמיהו,5","ירמיהו,5, ירושלים",31.791969999574107,35.21205002219045
3000,30.4,ירושלים,"ירמיהו,5","ירמיהו,5, ירושלים",31.791969999574107,35.21205002219045
3000,30.5,ירושלים,"ירמיהו,5","ירמיהו,5, ירושלים",31.791969999574107,35.21205002219045
3000,32.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,33.1,ירושלים,"מן,7","מן,7, ירושלים",31.76070998504791,35.19830998741011
3000,33.2,ירושלים,"מן,7","מן,7, ירושלים",31.76070998504791,35.19830998741011
3000,33.3,ירושלים,"מן,7","מן,7, ירושלים",31.76070998504791,35.19830998741011
3000,33.4,ירושלים,"מן,7","מן,7, ירושלים",31.76070998504791,35.19830998741011
3000,33.5,ירושלים,"מן,7","מן,7, ירושלים",31.76070998504791,35.19830998741011
3000,33.6,ירושלים,"מן,7","מן,7, ירושלים",31.76070998504791,35.19830998741011
3000,41.0,ירושלים,"אביגדורי,4","אביגדורי,4, ירושלים",31.785339997981367,35.219240018734354
3000,42.0,ירושלים,"אביגדורי,4","אביגדורי,4, ירושלים",31.785339997981367,35.219240018734354
3000,43.0,ירושלים,"מלכי ישראל,57","מלכי ישראל,57, ירושלים",31.7896746405662,35.21387493474319
3000,44.0,ירושלים,"מלכי ישראל,57","מלכי ישראל,57, ירושלים",31.7896746405662,35.21387493474319
3000,45.0,ירושלים,"מלכי ישראל,57","מלכי ישראל,57, ירושלים",31.7896746405662,35.21387493474319
3000,46.0,ירושלים,"פישל אהרן,29","פישל אהרן,29, ירושלים",31.794522258688854,35.220329441255096
3000,47.0,ירושלים,"פישל אהרן,29","פישל אהרן,29, ירושלים",31.794522258688854,35.220329441255096
3000,48.0,ירושלים,"אהלי יוסף,15","אהלי יוסף,15, ירושלים",31.795981108610476,35.217141651694014
3000,49.0,ירושלים,"הטורים,23","הטורים,23, ירושלים",31.78901001428673,35.21025000848354
3000,51.1,ירושלים,"ילין דוד,41","ילין דוד,41, ירושלים",31.786570000362843,35.21399998814519
3000,51.2,ירושלים,"ילין דוד,41","ילין דוד,41, ירושלים",31.786570000362843,35.21399998814519
3000,53.0,ירושלים,"הטורים,23","הטורים,23, ירושלים",31.78901001428673,35.21025000848354
3000,54.0,ירושלים,"מלכי ישראל,57","מלכי ישראל,57, ירושלים",31.7896746405662,35.21387493474319
3000,55.0,ירושלים,"מלכי ישראל,57","מלכי ישראל,57, ירושלים",31.7896746405662,35.21387493474319
3000,56.0,ירושלים,"ישעיהו,7","ישעיהו,7, ירושלים",31.785840020415293,35.21702996232409
3000,57.0,ירושלים,"מלכי ישראל,57","מלכי ישראל,57, ירושלים",31.7896746405662,35.21387493474319
3000,58.0,ירושלים,"ישעיהו,7","ישעיהו,7, ירושלים",31.785840020415293,35.21702996232409
3000,59.0,ירושלים,"עזרת תורה,45","עזרת תורה,45, ירושלים",31.79907504459207,35.21521402906298
3000,60.0,ירושלים,"ישעיהו,7","ישעיהו,7, ירושלים",31.785840020415293,35.21702996232409
3000,61.0,ירושלים,"ישעיהו,7","ישעיהו,7, ירושלים",31.785840020415293,35.21702996232409
3000,62.0,ירושלים,"עזרת תורה,45","עזרת תורה,45, ירושלים",31.79907504459207,35.21521402906298
3000,63.0,ירושלים,"עזרת תורה,45","עזרת תורה,45, ירושלים",31.79907504459207,35.21521402906298
3000,64.0,ירושלים,"עזרת תורה,45","עזרת תורה,45, ירושלים",31.79907504459207,35.21521402906298
3000,65.0,ירושלים,"שפע חיים,1","שפע חיים,1, ירושלים",31.78425001529243,35.2110499773226
3000,66.1,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,66.2,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,66.3,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,66.4,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,66.5,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,66.6,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,66.7,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,66.8,ירושלים,"סורוצקין,40","סורוצקין,40, ירושלים",31.798919980320576,35.20749001540594
3000,67.0,ירושלים,"עזרת תורה,45","עזרת תורה,45, ירושלים",31.79907504459207,35.21521402906298
3000,81.0,ירושלים,"אביגדורי,4","אביגדורי,4, ירושלים",31.785339997981367,35.219240018734354
3000,82.1,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,82.2,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,82.3,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,82.4,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,82.5,ירושלים,"שבטי ישראל,22","שבטי ישראל,22, ירושלים",31.782339989106333,35.22462002710654
3000,84.1,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,84.2,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,84.3,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,84.4,ירושלים,"הלל,17","הלל,17, ירושלים",31.78049999372125,35.217379990600705
3000,85.0,ירושלים,"נרקיס,11","נרקיס,11, ירושלים",31.778870006920243,35.212759969389424
3000,87.1,ירושלים,"הקרן הקיימת,14","הקרן הקיימת,14, ירושלים",31.776922786137796,35.21470207206849
3000,87.2,ירושלים,"הקרן הקיימת,14","הקרן הקיימת,14, ירושלים",31.776922786137796,35.21470207206849
3000,87.3,ירושלים,"הקרן הקיימת,14","הקרן הקיימת,14, ירושלים",31.776922786137796,35.21470207206849
3000,89.1,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,89.2,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,89.3,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,89.4,ירושלים,"רבי עקיבא,7","רבי עקיבא,7, ירושלים",31.77962692062221,35.21819785575132
3000,120.0,ירושלים,"שמעון הצדיק,23","שמעון הצדיק,23, ירושלים",31.793629993588496,35.22463997603609
3000,121.0,ירושלים,"נטר,40","נטר,40, ירושלים",31.795050013714956,35.22476000488956
3000,134.1,ירושלים,"יצחק אלחנן,4","יצחק אלחנן,4, ירושלים",31.770569994938825,35.220859989161085
3000,134.2,ירושלים,"יצחק אלחנן,4","יצחק אלחנן,4, ירושלים",31.770569994938825,35.220859989161085
3000,134.3,ירושלים,"יצחק אלחנן,4","יצחק אלחנן,4, ירושלים",31.770569994938825,35.220859989161085
3000,134.4,ירושלים,"יצחק אלחנן,4","יצחק אלחנן,4, ירושלים",31.770569994938825,35.220859989161085
3000,134.5,ירושלים,"יצחק אלחנן,4","יצחק אלחנן,4, ירושלים",31.770569994938825,35.220859989161085
3000,149.0,ירושלים,"הגדוד העברי,22","הגדוד העברי,22, ירושלים",31.766820015277162,35.214580015844945
3000,150.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,151.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,157.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,158.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,159.0,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,165.1,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,165.2,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,165.3,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,165.4,ירושלים,"אוסישקין,38","אוסישקין,38, ירושלים",31.778239981168056,35.212580009928246
3000,188.0,ירושלים,"הרב יוסף קאפח,20","הרב יוסף קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,191.0,ירושלים,"הרב יוסף קאפח,20","הרב יוסף קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,192.0,ירושלים,"הרב יוסף קאפח,20","הרב יוסף קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,193.0,ירושלים,"נרקיס,11","נרקיס,11, ירושלים",31.778870006920243,35.212759969389424
3000,194.0,ירושלים,"הרב יוסף קאפח,20","הרב יוסף קאפח,20, ירושלים",31.788364210579385,35.22148525059844
3000,198.0,ירושלים,"אהל משה,42","אהל משה,42, ירושלים",31.787352828066762,35.211512651063366
3000,200.1,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,200.2,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,200.3,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,200.4,ירושלים,"אלוף שאלתיאל,1","אלוף שאלתיאל,1, ירושלים",31.785081721524655,35.2064083091187
3000,203.0,ירושלים,"שיריזלי,6","שיריזלי,6, ירושלים",31.78310003913152,35.213860094181186
3000,204.0,ירושלים,"אהל משה,42","אהל משה,42, ירושלים",31.787352828066762,35.211512651063366
3000,206.0,ירושלים,"אהל משה,42","אהל משה,42, ירושלים",31.787352828066762,35.211512651063366
3000,207.0,ירושלים,"מנחם מנדל משקלוב,24","מנחם מנדל משקלוב,24, ירושלים",31.78576405421882,35.17412115321362
3000,208.0,ירושלים,"ישעיהו,7","ישעיהו,7, ירושלים",31.785840020415293,35.21702996232409
3000,209.0,ירושלים,"זכרון יעקב,5","זכרון יעקב,5, ירושלים",31.79551998702601,35.20102999880959
3000,210.0,ירושלים,"בזל,3","בזל,3, ירושלים",31.78445004999811,35.19261204879975
3000,211.0,ירושלים,"בזל,3","בזל,3, ירושלים",31.78445004999811,35.19261204879975
3000,212.0,ירושלים,"הרב אבן דנן,30","הרב אבן דנן,30, ירושלים",31.781315811325424,35.172369150558445
3000,213.0,ירושלים,"החלוץ,47","החלוץ,47, ירושלים",31.776659992419496,35.19078999533821
3000,214.0,ירושלים,"שחר,19","שחר,19, ירושלים",31.78072999314439,35.19424996115001
3000,215.0,ירושלים,"הקבלן,8","הקבלן,8, ירושלים",31.78808105088985,35.17486828512163
3000,216.0,ירושלים,"הרב טייב חי,46","הרב טייב חי,46, ירושלים",31.78343998816956,35.171469959975894
3000,217.0,ירושלים,"הרב אבן דנן,30","הרב אבן דנן,30, ירושלים",31.781315811325424,35.172369150558445
3000,218.0,ירושלים,"הרב אבן דנן,30","הרב אבן דנן,30, ירושלים",31.781315811325424,35.172369150558445
3000,220.1,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.2,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.3,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.4,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,220.5,ירושלים,"שמואל הנביא,85","שמואל הנביא,85, ירושלים",31.794890091452313,35.22039851808394
3000,221.0,ירושלים,"אהלי יוסף,15","אהלי יוסף,15, ירושלים",31.795981108610476,35.217141651694014
3000,222.0,ירושלים,"בן ציון,24","בן ציון,24, ירושלים",31.790149995028116,35.193510006737654
3000,224.0,ירושלים,"ויטל חיים,32","ויטל חיים,32, ירושלים",31.789229997335568,35.191600022461074
3000,225.0,ירושלים,"זכרון יעקב,3","זכרון יעקב,3, ירושלים",31.795879989767386,35.20007999390367
3000,228.1,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,228.2,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,228.3,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,228.4,ירושלים,"בן לברט,15","בן לברט,15, ירושלים",31.77084792414749,35.209983109742275
3000,232.0,ירושלים,"ראשון לציון,7","ראשון לציון,7, ירושלים",31.793519981109313,35.20144004151291
3000,234.0,ירושלים,"בן ציון,24","בן ציון,24, ירושלים",31.790149995028116,35.193510006737654
3000,235.0,ירושלים,"ויטל חיים,32","ויטל חיים,32, ירושלים",31.789229997335568,35.191600022461074
3000,236.0,ירושלים,"הקבלן,8","הקבלן,8, ירושלים",31.78808105088985,35.17486828512163
3000,237.0,ירושלים,"הרב אבן דנן,30","הרב אבן דנן,30, ירושלים",31.781315811325424,35.172369150558445
3000,238.0,ירושלים,"זכרון יעקב,5","זכרון יעקב,5, ירושלים",31.79551998702601,35.20102999880959
3000,240.0,ירושלים,"ויטל חיים,32","ויטל חיים,32, ירושלים",31.789229997335568,35.191600022461074
3000,242.0,ירושלים,"המ""ג,1","המ""ג,1, ירושלים",31.790854732368246,35.19988054035529
3000,244.0,ירושלים,"ראשון לציון,7","ראשון לציון,7, ירושלים",31.793519981109313,35.20144004151291
3000,245.0,ירושלים,"זכרון יעקב,3","זכרון יעקב,3, ירושלים",31.795879989767386,35.20007999390367
3000,246.0,ירושלים,"המ""ג,1","המ""ג,1, ירושלים",31.790854732368246,35.19988054035529
3000,247.0,ירושלים,"ראשון לציון,7","ראשון לציון,7, ירושלים",31.793519981109313,35.20144004151291
3000,248.0,ירושלים,"נג'ארה,27","נג'ארה,27, ירושלים",31.780030000000068,35.21873000000005
3000,249.0,ירושלים,"נג'ארה,27","נג'ארה,27, ירושלים",31.780030000000068,35.21873000000005
3000,250.0,ירושלים,"ויטל חיים,32","ויטל חיים,32, ירושלים",31.789229997335568,35.191600022461074
3000,251.0,ירושלים,"זכרון יעקב,3","זכרון יעקב,3, ירושלים",31.795879989767386,35.20007999390367
3000,252.0,ירושלים,"בן ציון,24","בן ציון,24, ירושלים",31.790149995028116,35.193510006737654
3000,253.0,ירושלים,"הרב טייב חי,46","הרב טייב חי,46, ירושלים",31.78343998816956,35.171469959975894
3000,254.0,ירושלים,"הרב אבן דנן,30","הרב אבן דנן,30, ירושלים",31.781315811325424,35.172369150558445
3000,255.0,ירושלים,"הקבלן,8","הקבלן,8, ירושלים",31.78808105088985,35.17486828512163
3000,256.0,ירושלים,"הרב אבן דנן,30","הרב אבן דנן,30, ירושלים",31.781315811325424,35.172369150558445
3000,257.0,ירושלים,"הרב טייב חי,46","הרב טייב חי,46, ירושלים",31.78343998816956,35.171469959975894
3000,258.0,ירושלים,"הרב טייב חי,46","הרב טייב חי,46, ירושלים",31.78343998816956,35.171469959975894
3000,259.0,ירושלים,"מנחם מנדל משקלוב,24","מנחם מנדל משקלוב,24, ירושלים",31.78576405421882,35.17412115321362
3000,260.1,ירושלים,"התומר,5","התומר,5, ירושלים",31.779056617026193,35.18587334836339
3000,260.2,ירושלים,"התומר,5","התומר,5, ירושלים",31.779056617026193,35.18587334836339
3000,260.3,ירושלים,"התומר,5","התומר,5, ירושלים",31.779056617026193,35.18587334836339
3000,260.4,ירושלים,"התומר,5","התומר,5, ירושלים",31.779056617026193,35.18587334836339
3000,261.0,ירושלים,"שחר,19","שחר,19, ירושלים",31.78072999314439,35.19424996115001
3000,262.0,ירושלים,"תורה ועבודה,6","תורה ועבודה,6, ירושלים",31.767283815209375,35.18238617473312
3000,263.0,ירושלים,"הקבלן,8","הקבלן,8, ירושלים",31.78808105088985,35.17486828512163
3000,264.0,ירושלים,"שחראי,24","שחראי,24, ירושלים",31.76742581090662,35.18685627721088
3000,265.0,ירושלים,"הרב טייב חי,46","הרב טייב חי,46, ירושלים",31.78343998816956,35.171469959975894
3000,266.0,ירושלים,"הרב אבן דנן,30","הרב אבן דנן,30, ירושלים",31.781315811325424,35.172369150558445
3000,267.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,268.0,ירושלים,"בן ציון,7","בן ציון,7, ירושלים",31.7887699984893,35.19642003588211
3000,269.0,ירושלים,"בן ציון,7","בן ציון,7, ירושלים",31.7887699984893,35.19642003588211
3000,270.0,ירושלים,"בן ציון,7","בן ציון,7, ירושלים",31.7887699984893,35.19642003588211
3000,271.0,ירושלים,"בזל,3","בזל,3, ירושלים",31.78445004999811,35.19261204879975
3000,272.0,ירושלים,"בזל,3","בזל,3, ירושלים",31.78445004999811,35.19261204879975
3000,273.0,ירושלים,"בזל,3","בזל,3, ירושלים",31.78445004999811,35.19261204879975
3000,274.0,ירושלים,"מעגל בית המדרש,8","מעגל בית המדרש,8, ירושלים",31.781870015795278,35.19138997196751
3000,275.0,ירושלים,"שחר,19","שחר,19, ירושלים",31.78072999314439,35.19424996115001
3000,276.0,ירושלים,"מעגל בית המדרש,8","מעגל בית המדרש,8, ירושלים",31.781870015795278,35.19138997196751
3000,277.0,ירושלים,"מעגל בית המדרש,8","מעגל בית המדרש,8, ירושלים",31.781870015795278,35.19138997196751
3000,278.0,ירושלים,"בן ציון,7","בן ציון,7, ירושלים",31.7887699984893,35.19642003588211
3000,280.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,281.0,ירושלים,"החלוץ,47","החלוץ,47, ירושלים",31.776659992419496,35.19078999533821
3000,282.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,285.0,ירושלים,"הפסגה,24","הפסגה,24, ירושלים",31.76823999349412,35.18262996113981
3000,286.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,287.0,ירושלים,"הפסגה,24","הפסגה,24, ירושלים",31.76823999349412,35.18262996113981
3000,288.0,ירושלים,"הפסגה,24","הפסגה,24, ירושלים",31.76823999349412,35.18262996113981
3000,289.0,ירושלים,"תורה ועבודה,6","תורה ועבודה,6, ירושלים",31.767283815209375,35.18238617473312
3000,290.0,ירושלים,"הרב פרנק,20","הרב פרנק,20, ירושלים",31.763139982597508,35.18533999807451
3000,291.1,ירושלים,"חכמי יוסף,28א","חכמי יוסף,28א, ירושלים",31.76213031251948,35.1908487200343
3000,291.2,ירושלים,"חכמי יוסף,28א","חכמי יוסף,28א, ירושלים",31.76213031251948,35.1908487200343
3000,291.3,ירושלים,"חכמי יוסף,28א","חכמי יוסף,28א, ירושלים",31.76213031251948,35.1908487200343
3000,291.4,ירושלים,"חכמי יוסף,28א","חכמי יוסף,28א, ירושלים",31.76213031251948,35.1908487200343
3000,291.5,ירושלים,"חכמי יוסף,28א","חכמי יוסף,28א, ירושלים",31.76213031251948,35.1908487200343
3000,291.6,ירושלים,"חכמי יוסף,28א","חכמי יוסף,28א, ירושלים",31.76213031251948,35.1908487200343
3000,293.0,ירושלים,"שערי תורה,2","שערי תורה,2, ירושלים",31.766399998109037,35.182480008892014
3000,294.0,ירושלים,"תורה ועבודה,6","תורה ועבודה,6, ירושלים",31.767283815209375,35.18238617473312
3000,295.0,ירושלים,"החלוץ,47","החלוץ,47, ירושלים",31.776659992419496,35.19078999533821
3000,296.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,297.0,ירושלים,"הרב פרנק,20","הרב פרנק,20, ירושלים",31.763139982597508,35.18533999807451
3000,298.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,299.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,303.0,ירושלים,"מגן האלף,1","מגן האלף,1, ירושלים",31.794867860480267,35.22301557812251
3000,304.0,ירושלים,"שד הרצל,137","שד הרצל,137, ירושלים",31.777869153164183,35.186135482091956
3000,305.1,ירושלים,"קוסטה ריקה,17","קוסטה ריקה,17, ירושלים",31.754810005312237,35.17148001825973
3000,305.2,ירושלים,"קוסטה ריקה,17","קוסטה ריקה,17, ירושלים",31.754810005312237,35.17148001825973
3000,305.3,ירושלים,"קוסטה ריקה,17","קוסטה ריקה,17, ירושלים",31.754810005312237,35.17148001825973
3000,305.4,ירושלים,"קוסטה ריקה,17","קוסטה ריקה,17, ירושלים",31.754810005312237,35.17148001825973
3000,306.1,ירושלים,"דולצ'ין,21","דולצ'ין,21, ירושלים",31.750302458809706,35.16943086271718
3000,306.2,ירושלים,"דולצ'ין,21","דולצ'ין,21, ירושלים",31.750302458809706,35.16943086271718
3000,306.3,ירושלים,"דולצ'ין,21","דולצ'ין,21, ירושלים",31.750302458809706,35.16943086271718
3000,306.4,ירושלים,"דולצ'ין,21","דולצ'ין,21, ירושלים",31.750302458809706,35.16943086271718
3000,306.5,ירושלים,"דולצ'ין,21","דולצ'ין,21, ירושלים",31.750302458809706,35.16943086271718
3000,307.0,ירושלים,"האייל,72","האייל,72, ירושלים",31.74872080920316,35.18128243335201
3000,308.0,ירושלים,"דהומיי,16","דהומיי,16, ירושלים",31.75748001865925,35.16321998795644
3000,309.0,ירושלים,"הרפוב הדומיניקנית,3","הרפוב הדומיניקנית,3, ירושלים",31.755300011371872,35.16781000195434
3000,310.0,ירושלים,"אולשוונגר,48","אולשוונגר,48, ירושלים",31.7691673307423,35.17082200529605
3000,311.0,ירושלים,"זנגויל,29","זנגויל,29, ירושלים",31.780030000000068,35.21873000000005
3000,312.1,ירושלים,"אולשוונגר,3","אולשוונגר,3, ירושלים",31.76851001650492,35.17008996343711
3000,312.2,ירושלים,"אולשוונגר,3","אולשוונגר,3, ירושלים",31.76851001650492,35.17008996343711
3000,312.3,ירושלים,"אולשוונגר,3","אולשוונגר,3, ירושלים",31.76851001650492,35.17008996343711
3000,312.4,ירושלים,"אולשוונגר,3","אולשוונגר,3, ירושלים",31.76851001650492,35.17008996343711
3000,312.5,ירושלים,"אולשוונגר,3","אולשוונגר,3, ירושלים",31.76851001650492,35.17008996343711
3000,313.0,ירושלים,"החרצית,10","החרצית,10, ירושלים",31.757758508647353,35.16260928940074
3000,314.0,ירושלים,"בורוכוב,9א","בורוכוב,9א, ירושלים",31.76810999017586,35.17568999676766
3000,316.0,ירושלים,"זנגויל,25","זנגויל,25, ירושלים",31.780030000000068,35.21873000000005
3000,317.0,ירושלים,"זנגויל,29","זנגויל,29, ירושלים",31.780030000000068,35.21873000000005
3000,318.0,ירושלים,"זנגויל,25","זנגויל,25, ירושלים",31.780030000000068,35.21873000000005
3000,319.0,ירושלים,"בורוכוב,9א","בורוכוב,9א, ירושלים",31.76810999017586,35.17568999676766
3000,321.0,ירושלים,"זנגויל,25","זנגויל,25, ירושלים",31.780030000000068,35.21873000000005
3000,322.0,ירושלים,"המעיין,2","המעיין,2, ירושלים",31.766900020542977,35.16203998362741
3000,323.0,ירושלים,"המעיין,2","המעיין,2, ירושלים",31.766900020542977,35.16203998362741
3000,324.0,ירושלים,"אולשוונגר,48","אולשוונגר,48, ירושלים",31.7691673307423,35.17082200529605
3000,325.0,ירושלים,"החרצית,10","החרצית,10, ירושלים",31.757758508647353,35.16260928940074
3000,326.0,ירושלים,"דהומיי,7","דהומיי,7, ירושלים",31.755790017431508,35.165700025468
3000,327.0,ירושלים,"הנורית,18","הנורית,18, ירושלים",31.7525337199346,35.17207619215263
3000,328.0,ירושלים,"צ'ילה,8","צ'ילה,8, ירושלים",31.760329991467444,35.17060000224532
3000,330.0,ירושלים,"צ'ילה,8","צ'ילה,8, ירושלים",31.760329991467444,35.17060000224532
3000,331.0,ירושלים,"גרינולד,8","גרינולד,8, ירושלים",31.757010003438694,35.175859981764035
3000,332.0,ירושלים,"גואטמאלה,3","גואטמאלה,3, ירושלים",31.760100961210863,35.17689724443232
3000,334.0,ירושלים,"גרינולד,8","גרינולד,8, ירושלים",31.757010003438694,35.175859981764035
3000,335.1,ירושלים,"רקם,2","רקם,2, ירושלים",31.753220000189373,35.18753999620097
3000,335.2,ירושלים,"רקם,2","רקם,2, ירושלים",31.753220000189373,35.18753999620097
3000,336.0,ירושלים,"דהומיי,6","דהומיי,6, ירושלים",31.757029994277758,35.1658600359996
3000,337.0,ירושלים,"דהומיי,6","דהומיי,6, ירושלים",31.757029994277758,35.1658600359996
